                 t         prod_1         prod_2         prod_3         prod_4         prod_5
11574   926.970567  487839.096441  497934.061151  502088.714000  503972.393561  505103.546999
11575   927.050657  487854.165263  497951.237369  502106.867609  503991.184363  505122.954557
11576   927.130748  487869.233751  497968.413321  502125.020963  504009.974963  505142.362075
11577   927.210839  487884.301906  497985.589009  502143.174062  504028.765363  505161.769553
11578   927.290930  487899.369726  498002.764431  502161.326906  504047.555561  505181.176990
11579   927.371020  487914.437213  498019.939589  502179.479494  504066.345558  505200.584388
11580   927.451111  487929.504365  498037.114481  502197.631828  504085.135354  505219.991745
11581   927.531202  487944.571184  498054.289109  502215.783906  504103.924949  505239.399062
11582   927.611293  487959.637670  498071.463472  502233.935729  504122.714344  505258.806339
11583   927.691384  487974.703822  498088.637570  502252.087298  504141.503537  505278.213575
11584   927.771474  487989.769640  498105.811404  502270.238611  504160.292529  505297.620771
11585   927.851565  488004.835125  498122.984972  502288.389670  504179.081319  505317.027928
11586   927.931656  488019.900276  498140.158276  502306.540474  504197.869910  505336.435043
11587   928.011747  488034.965094  498157.331316  502324.691023  504216.658299  505355.842119
11588   928.091837  488050.029578  498174.504090  502342.841317  504235.446487  505375.249155
11589   928.171928  488065.093730  498191.676601  502360.991356  504254.234474  505394.656150
11590   928.252019  488080.157548  498208.848846  502379.141141  504273.022260  505414.063105
11591   928.332110  488095.221033  498226.020827  502397.290672  504291.809845  505433.470020
11592   928.412200  488110.284184  498243.192544  502415.439947  504310.597230  505452.876894
11593   928.492291  488125.347003  498260.363996  502433.588968  504329.384413  505472.283729
11594   928.572382  488140.409489  498277.535184  502451.737735  504348.171396  505491.690523
11595   928.652473  488155.471641  498294.706108  502469.886247  504366.958178  505511.097277
11596   928.732564  488170.533461  498311.876767  502488.034505  504385.744759  505530.503991
11597   928.812654  488185.594948  498329.047162  502506.182509  504404.531139  505549.910665
11598   928.892745  488200.656102  498346.217293  502524.330258  504423.317319  505569.317298
11599   928.972836  488215.716923  498363.387160  502542.477753  504442.103298  505588.723891
11600   929.052927  488230.777412  498380.556762  502560.624993  504460.889076  505608.130444
11601   929.133017  488245.837568  498397.726101  502578.771980  504479.674653  505627.536957
11602   929.213108  488260.897391  498414.895175  502596.918712  504498.460030  505646.943429
11603   929.293199  488275.956882  498432.063986  502615.065191  504517.245205  505666.349862
11604   929.373290  488291.016041  498449.232532  502633.211415  504536.030181  505685.756254
11605   929.453380  488306.074867  498466.400814  502651.357385  504554.814955  505705.162606
11606   929.533471  488321.133360  498483.568833  502669.503101  504573.599529  505724.568918
11607   929.613562  488336.191522  498500.736587  502687.648564  504592.383902  505743.975189
11608   929.693653  488351.249351  498517.904078  502705.793772  504611.168075  505763.381420
11609   929.773744  488366.306847  498535.071305  502723.938727  504629.952047  505782.787611
11610   929.853834  488381.364012  498552.238268  502742.083428  504648.735818  505802.193762
11611   929.933925  488396.420844  498569.404968  502760.227875  504667.519389  505821.599873
11612   930.014016  488411.477345  498586.571404  502778.372068  504686.302760  505841.005944
11613   930.094107  488426.533513  498603.737576  502796.516008  504705.085930  505860.411974
11614   930.174197  488441.589350  498620.903485  502814.659694  504723.868899  505879.817964
11615   930.254288  488456.644855  498638.069130  502832.803127  504742.651668  505899.223914
11616   930.334379  488471.700027  498655.234511  502850.946306  504761.434236  505918.629823
11617   930.414470  488486.754868  498672.399629  502869.089231  504780.216604  505938.035693
11618   930.494561  488501.809378  498689.564484  502887.231903  504798.998771  505957.441522
11619   930.574651  488516.863555  498706.729075  502905.374322  504817.780738  505976.847311
11620   930.654742  488531.917401  498723.893403  502923.516487  504836.562505  505996.253060
11621   930.734833  488546.970916  498741.057467  502941.658400  504855.344071  506015.658769
11622   930.814924  488562.024098  498758.221268  502959.800058  504874.125437  506035.064437
11623   930.895014  488577.076950  498775.384806  502977.941464  504892.906603  506054.470065
11624   930.975105  488592.129470  498792.548081  502996.082616  504911.687568  506073.875653
11625   931.055196  488607.181658  498809.711092  503014.223516  504930.468333  506093.281201
11626   931.135287  488622.233516  498826.873841  503032.364162  504949.248897  506112.686708
11627   931.215377  488637.285042  498844.036326  503050.504555  504968.029261  506132.092176
11628   931.295468  488652.336237  498861.198548  503068.644695  504986.809425  506151.497603
11629   931.375559  488667.387100  498878.360507  503086.784582  505005.589389  506170.902990
11630   931.455650  488682.437633  498895.522204  503104.924217  505024.369153  506190.308337
11631   931.535741  488697.487835  498912.683637  503123.063598  505043.148716  506209.713643
11632   931.615831  488712.537705  498929.844807  503141.202727  505061.928079  506229.118909
11633   931.695922  488727.587245  498947.005715  503159.341602  505080.707242  506248.524135
11634   931.776013  488742.636454  498964.166359  503177.480226  505099.486204  506267.929321
11635   931.856104  488757.685332  498981.326741  503195.618596  505118.264967  506287.334467
11636   931.936194  488772.733879  498998.486860  503213.756714  505137.043529  506306.739572
11637   932.016285  488787.782095  499015.646716  503231.894579  505155.821892  506326.144638
11638   932.096376  488802.829981  499032.806310  503250.032191  505174.600054  506345.549663
11639   932.176467  488817.877536  499049.965641  503268.169551  505193.378016  506364.954648
11640   932.256557  488832.924761  499067.124709  503286.306659  505212.155778  506384.359592
11641   932.336648  488847.971655  499084.283515  503304.443514  505230.933340  506403.764497
11642   932.416739  488863.018218  499101.442058  503322.580117  505249.710702  506423.169361
11643   932.496830  488878.064452  499118.600339  503340.716467  505268.487864  506442.574185
11644   932.576921  488893.110355  499135.758358  503358.852566  505287.264825  506461.978968
11645   932.657011  488908.155927  499152.916114  503376.988412  505306.041587  506481.383712
11646   932.737102  488923.201170  499170.073607  503395.124005  505324.818149  506500.788415
11647   932.817193  488938.246082  499187.230838  503413.259347  505343.594511  506520.193078
11648   932.897284  488953.290664  499204.387807  503431.394436  505362.370673  506539.597701
11649   932.977374  488968.334916  499221.544514  503449.529274  505381.146635  506559.002284
11650   933.057465  488983.378838  499238.700958  503467.663859  505399.922398  506578.406826
11651   933.137556  488998.422429  499255.857140  503485.798192  505418.697960  506597.811329
11652   933.217647  489013.465691  499273.013060  503503.932274  505437.473322  506617.215791
11653   933.297737  489028.508624  499290.168718  503522.066103  505456.248485  506636.620212
11654   933.377828  489043.551226  499307.324114  503540.199681  505475.023448  506656.024594
11655   933.457919  489058.593498  499324.479248  503558.333006  505493.798211  506675.428935
11656   933.538010  489073.635441  499341.634120  503576.466081  505512.572774  506694.833236
11657   933.618101  489088.677054  499358.788730  503594.598903  505531.347137  506714.237497
11658   933.698191  489103.718338  499375.943078  503612.731474  505550.121301  506733.641718
11659   933.778282  489118.759292  499393.097164  503630.863793  505568.895265  506753.045899
11660   933.858373  489133.799916  499410.250988  503648.995860  505587.669029  506772.450039
11661   933.938464  489148.840212  499427.404550  503667.127676  505606.442593  506791.854139
11662   934.018554  489163.880177  499444.557851  503685.259240  505625.215958  506811.258199
11663   934.098645  489178.919813  499461.710890  503703.390553  505643.989123  506830.662218
11664   934.178736  489193.959120  499478.863667  503721.521615  505662.762088  506850.066198
11665   934.258827  489208.998098  499496.016182  503739.652425  505681.534854  506869.470137
11666   934.338917  489224.036747  499513.168436  503757.782984  505700.307420  506888.874036
11667   934.419008  489239.075066  499530.320429  503775.913292  505719.079787  506908.277894
11668   934.499099  489254.113057  499547.472159  503794.043348  505737.851953  506927.681713
11669   934.579190  489269.150718  499564.623629  503812.173153  505756.623921  506947.085491
11670   934.659281  489284.188050  499581.774836  503830.302707  505775.395688  506966.489229
11671   934.739371  489299.225054  499598.925783  503848.432010  505794.167256  506985.892927
11672   934.819462  489314.261728  499616.076468  503866.561062  505812.938625  507005.296584
11673   934.899553  489329.298074  499633.226891  503884.689863  505831.709794  507024.700202
11674   934.979644  489344.334091  499650.377053  503902.818413  505850.480764  507044.103779
11675   935.059734  489359.369779  499667.526954  503920.946712  505869.251534  507063.507316
11676   935.139825  489374.405139  499684.676594  503939.074760  505888.022104  507082.910812
11677   935.219916  489389.440170  499701.825973  503957.202558  505906.792476  507102.314269
11678   935.300007  489404.474872  499718.975090  503975.330104  505925.562647  507121.717685
11679   935.380097  489419.509246  499736.123946  503993.457400  505944.332620  507141.121061
11680   935.460188  489434.543292  499753.272541  504011.584445  505963.102393  507160.524397
11681   935.540279  489449.577009  499770.420875  504029.711240  505981.871966  507179.927692
11682   935.620370  489464.610398  499787.568948  504047.837783  506000.641340  507199.330947
11683   935.700461  489479.643458  499804.716761  504065.964077  506019.410515  507218.734162
11684   935.780551  489494.676190  499821.864312  504084.090119  506038.179491  507238.137337
11685   935.860642  489509.708594  499839.011602  504102.215912  506056.948267  507257.540472
