               t         prod_1         prod_2         prod_3         prod_4
8396  672.554321  441741.781250  443150.093750  443183.031250  443183.906250
8397  672.634399  441760.156250  443169.593750  443202.625000  443203.593750
8398  672.714539  441778.562500  443189.125000  443222.187500  443223.156250
8399  672.794617  441796.937500  443208.625000  443241.781250  443242.750000
8400  672.874756  441815.281250  443228.125000  443261.406250  443262.312500
8401  672.954834  441833.593750  443247.593750  443280.968750  443281.937500
8402  673.034912  441851.937500  443267.125000  443300.562500  443301.531250
8403  673.115051  441870.281250  443286.625000  443320.187500  443321.156250
8404  673.195129  441888.656250  443306.156250  443339.812500  443340.718750
8405  673.275269  441906.968750  443325.656250  443359.437500  443360.312500
8406  673.355347  441925.312500  443345.218750  443378.968750  443379.875000
8407  673.435486  441943.625000  443364.718750  443398.531250  443399.500000
8408  673.515564  441962.031250  443384.250000  443418.125000  443419.093750
8409  673.595642  441980.343750  443403.750000  443437.718750  443438.718750
8410  673.675781  441998.687500  443423.250000  443457.250000  443458.281250
8411  673.755859  442017.000000  443442.781250  443476.875000  443477.937500
8412  673.835999  442035.343750  443462.343750  443496.437500  443497.531250
8413  673.916077  442053.625000  443481.843750  443516.031250  443517.093750
8414  673.996216  442071.937500  443501.343750  443535.656250  443536.687500
8415  674.076294  442090.312500  443520.843750  443555.218750  443556.312500
8416  674.156372  442108.656250  443540.375000  443574.812500  443575.875000
8417  674.236511  442127.000000  443559.906250  443594.375000  443595.468750
8418  674.316589  442145.281250  443579.406250  443614.000000  443615.093750
8419  674.396729  442163.593750  443598.906250  443633.593750  443634.656250
8420  674.476807  442181.937500  443618.406250  443653.156250  443654.250000
8421  674.556946  442200.250000  443637.906250  443672.750000  443673.875000
8422  674.637024  442218.593750  443657.406250  443692.312500  443693.437500
8423  674.717102  442236.937500  443676.906250  443711.875000  443713.031250
8424  674.797241  442255.281250  443696.406250  443731.500000  443732.562500
8425  674.877319  442273.593750  443715.906250  443751.062500  443752.156250
8426  674.957458  442291.906250  443735.437500  443770.656250  443771.718750
8427  675.037537  442310.250000  443755.000000  443790.281250  443791.343750
8428  675.117676  442328.593750  443774.500000  443809.843750  443810.968750
8429  675.197754  442346.906250  443794.000000  443829.437500  443830.500000
8430  675.277832  442365.250000  443813.500000  443849.062500  443850.093750
8431  675.357971  442383.562500  443833.000000  443868.593750  443869.718750
8432  675.438049  442401.906250  443852.500000  443888.156250  443889.281250
8433  675.518188  442420.250000  443872.000000  443907.750000  443908.906250
8434  675.598267  442438.593750  443891.531250  443927.343750  443928.500000
8435  675.678406  442456.875000  443911.031250  443946.906250  443948.125000
8436  675.758484  442475.187500  443930.531250  443966.500000  443967.687500
8437  675.838562  442493.531250  443950.031250  443986.062500  443987.312500
8438  675.918701  442511.812500  443969.531250  444005.687500  444006.906250
8439  675.998779  442530.218750  443989.000000  444025.281250  444026.468750
8440  676.078918  442548.500000  444008.500000  444044.843750  444046.093750
8441  676.158997  442566.843750  444028.000000  444064.437500  444065.687500
8442  676.239136  442585.156250  444047.468750  444084.062500  444085.343750
8443  676.319214  442603.437500  444066.968750  444103.593750  444104.906250
8444  676.399292  442621.750000  444086.468750  444123.187500  444124.500000
8445  676.479431  442640.031250  444105.968750  444142.750000  444144.125000
8446  676.559509  442658.343750  444125.500000  444162.343750  444163.687500
8447  676.639648  442676.625000  444145.031250  444181.875000  444183.312500
8448  676.719727  442694.937500  444164.562500  444201.468750  444202.906250
8449  676.799866  442713.250000  444184.125000  444221.062500  444222.500000
8450  676.879944  442731.562500  444203.625000  444240.656250  444242.093750
8451  676.960022  442749.875000  444223.125000  444260.187500  444261.718750
8452  677.040161  442768.218750  444242.625000  444279.781250  444281.343750
8453  677.120239  442786.500000  444262.125000  444299.343750  444300.875000
8454  677.200378  442804.812500  444281.562500  444318.937500  444320.468750
8455  677.280457  442823.093750  444301.062500  444338.562500  444340.031250
8456  677.360596  442841.406250  444320.531250  444358.125000  444359.656250
8457  677.440674  442859.718750  444340.000000  444377.718750  444379.250000
8458  677.520752  442878.000000  444359.500000  444397.250000  444398.843750
8459  677.600891  442896.343750  444379.031250  444416.843750  444418.437500
8460  677.680969  442914.687500  444398.562500  444436.406250  444438.062500
8461  677.761108  442933.062500  444418.062500  444456.000000  444457.687500
8462  677.841187  442951.375000  444437.531250  444475.562500  444477.250000
8463  677.921265  442969.656250  444457.031250  444495.156250  444496.843750
8464  678.001404  442987.968750  444476.500000  444514.750000  444516.468750
8465  678.081482  443006.250000  444496.031250  444534.312500  444536.031250
8466  678.161621  443024.562500  444515.593750  444553.906250  444555.625000
8467  678.241699  443042.843750  444535.031250  444573.468750  444575.187500
8468  678.321838  443061.156250  444554.531250  444593.093750  444594.812500
8469  678.401917  443079.468750  444574.000000  444612.687500  444614.406250
8470  678.481995  443097.750000  444593.500000  444632.312500  444634.031250
8471  678.562134  443116.062500  444613.000000  444651.843750  444653.593750
8472  678.642212  443134.343750  444632.500000  444671.468750  444673.187500
8473  678.722351  443152.625000  444652.000000  444691.031250  444692.812500
8474  678.802429  443170.906250  444671.500000  444710.593750  444712.375000
8475  678.882568  443189.218750  444691.000000  444730.156250  444732.000000
8476  678.962646  443207.500000  444710.531250  444749.750000  444751.531250
8477  679.042725  443225.750000  444730.093750  444769.281250  444771.125000
8478  679.122864  443244.062500  444749.531250  444788.906250  444790.687500
8479  679.202942  443262.375000  444769.000000  444808.437500  444810.281250
8480  679.283081  443280.687500  444788.500000  444827.968750  444829.875000
8481  679.363159  443299.000000  444808.000000  444847.593750  444849.437500
8482  679.443298  443317.343750  444827.500000  444867.187500  444869.031250
8483  679.523376  443335.625000  444847.031250  444886.812500  444888.593750
8484  679.603455  443353.937500  444866.531250  444906.375000  444908.187500
8485  679.683594  443372.187500  444886.031250  444925.937500  444927.750000
8486  679.763672  443390.500000  444905.531250  444945.593750  444947.375000
8487  679.843811  443408.781250  444925.031250  444965.125000  444966.968750
8488  679.923889  443427.093750  444944.593750  444984.750000  444986.531250
8489  680.004028  443445.437500  444964.093750  445004.312500  445006.125000
8490  680.084106  443463.687500  444983.593750  445023.906250  445025.718750
8491  680.164185  443482.000000  445003.031250  445043.500000  445045.312500
8492  680.244324  443500.250000  445022.593750  445063.062500  445064.906250
8493  680.324402  443518.500000  445042.093750  445082.593750  445084.500000
8494  680.404541  443536.781250  445061.593750  445102.187500  445104.093750
8495  680.484619  443555.031250  445081.093750  445121.718750  445123.656250
8496  680.564758  443573.281250  445100.593750  445141.343750  445143.218750
8497  680.644836  443591.593750  445120.093750  445160.937500  445162.843750
8498  680.724915  443609.843750  445139.593750  445180.500000  445182.437500
8499  680.805054  443628.156250  445159.093750  445200.093750  445202.000000
8500  680.885132  443646.406250  445178.593750  445219.656250  445221.562500
8501  680.965271  443664.656250  445198.093750  445239.281250  445241.156250
8502  681.045349  443682.968750  445217.593750  445258.875000  445260.750000
8503  681.125488  443701.218750  445237.156250  445278.406250  445280.343750
8504  681.205566  443719.468750  445256.656250  445298.000000  445299.937500
8505  681.285645  443737.812500  445276.218750  445317.531250  445319.531250
8506  681.365784  443756.062500  445295.656250  445337.156250  445339.125000
8507  681.445862  443774.375000  445315.125000  445356.718750  445358.687500
8508  681.526001  443792.718750  445334.625000  445376.312500  445378.281250
8509  681.606079  443810.968750  445354.093750  445395.937500  445397.843750
8510  681.686218  443829.218750  445373.593750  445415.468750  445417.437500
8511  681.766296  443847.500000  445393.031250  445435.062500  445437.000000
8512  681.846375  443865.750000  445412.531250  445454.625000  445456.593750
8513  681.926514  443884.031250  445432.031250  445474.250000  445476.156250
8514  682.006592  443902.312500  445451.500000  445493.781250  445495.781250
8515  682.086731  443920.593750  445471.000000  445513.375000  445515.375000
8516  682.166809  443938.906250  445490.531250  445532.937500  445534.937500
8517  682.246887  443957.156250  445510.031250  445552.625000  445554.531250
8518  682.327026  443975.406250  445529.500000  445572.187500  445574.156250
8519  682.407104  443993.718750  445548.968750  445591.781250  445593.781250
8520  682.487244  444011.937500  445568.437500  445611.312500  445613.343750
8521  682.567322  444030.250000  445587.937500  445630.906250  445632.937500
8522  682.647461  444048.500000  445607.437500  445650.468750  445652.500000
8523  682.727539  444066.750000  445626.937500  445670.000000  445672.125000
8524  682.807617  444085.000000  445646.437500  445689.562500  445691.718750
8525  682.887756  444103.281250  445665.937500  445709.125000  445711.250000
8526  682.967834  444121.562500  445685.437500  445728.718750  445730.843750
8527  683.047974  444139.843750  445704.843750  445748.250000  445750.406250
8528  683.128052  444158.062500  445724.375000  445767.875000  445770.031250
8529  683.208191  444176.343750  445743.937500  445787.406250  445789.625000
8530  683.288269  444194.593750  445763.375000  445806.968750  445809.250000
8531  683.368347  444212.812500  445782.843750  445826.531250  445828.812500
8532  683.448486  444231.093750  445802.343750  445846.125000  445848.437500
8533  683.528564  444249.375000  445821.812500  445865.687500  445867.968750
8534  683.608704  444267.656250  445841.312500  445885.281250  445887.593750
8535  683.688782  444285.937500  445860.781250  445904.843750  445907.187500
8536  683.768921  444304.250000  445880.218750  445924.437500  445926.750000
8537  683.848999  444322.500000  445899.687500  445943.937500  445946.343750
8538  683.929077  444340.750000  445919.187500  445963.500000  445965.875000
8539  684.009216  444359.031250  445938.687500  445983.062500  445985.468750
8540  684.089294  444377.312500  445958.156250  446002.625000  446005.031250
8541  684.169434  444395.562500  445977.625000  446022.187500  446024.625000
8542  684.249512  444413.843750  445997.125000  446041.750000  446044.156250
8543  684.329651  444432.062500  446016.625000  446061.343750  446063.687500
8544  684.409729  444450.343750  446036.062500  446080.875000  446083.250000
